Geography Name,Geography Type,Year,Hour of Day,Avg. Demand (kW),County
"Loveland, CO",city,2024,16,1.4,loveland
"Loveland, CO",city,2024,17,1.7,loveland
"Loveland, CO",city,2024,18,2,loveland
"Loveland, CO",city,2024,19,2.2,loveland
"Loveland, CO",city,2024,20,2.3,loveland
"Loveland, CO",city,2024,21,2.3,loveland
"Loveland, CO",city,2024,22,2,loveland
"Loveland, CO",city,2024,23,1.8,loveland
"Lynchburg, VA",city,2024,0,2.7,lynchburg
"Lynchburg, VA",city,2024,1,2.4,lynchburg
"Lynchburg, VA",city,2024,2,2.2,lynchburg
"Lynchburg, VA",city,2024,3,1.9,lynchburg
"Lynchburg, VA",city,2024,4,1.7,lynchburg
"Lynchburg, VA",city,2024,5,1.6,lynchburg
"Lynchburg, VA",city,2024,6,1.4,lynchburg
"Lynchburg, VA",city,2024,7,1.1,lynchburg
"Lynchburg, VA",city,2024,8,0.9,lynchburg
"Lynchburg, VA",city,2024,9,0.9,lynchburg
"Lynchburg, VA",city,2024,10,0.9,lynchburg
"Lynchburg, VA",city,2024,11,1.1,lynchburg
"Lynchburg, VA",city,2024,12,1.2,lynchburg
"Lynchburg, VA",city,2024,13,1.4,lynchburg
"Lynchburg, VA",city,2024,14,1.6,lynchburg
"Lynchburg, VA",city,2024,15,1.8,lynchburg
"Lynchburg, VA",city,2024,16,2.3,lynchburg
"Lynchburg, VA",city,2024,17,3.1,lynchburg
"Lynchburg, VA",city,2024,18,3.5,lynchburg
"Lynchburg, VA",city,2024,19,3.9,lynchburg
"Lynchburg, VA",city,2024,20,4,lynchburg
"Lynchburg, VA",city,2024,21,3.9,lynchburg
"Lynchburg, VA",city,2024,22,3.6,lynchburg
"Lynchburg, VA",city,2024,23,3.3,lynchburg
"Madison County, AL",county,2024,0,25,madison county
"Madison County, AL",county,2024,1,21.9,madison county
"Madison County, AL",county,2024,2,19.1,madison county
"Madison County, AL",county,2024,3,17.2,madison county
"Madison County, AL",county,2024,4,15.6,madison county
"Madison County, AL",county,2024,5,14.1,madison county
"Madison County, AL",county,2024,6,12.5,madison county
"Madison County, AL",county,2024,7,10,madison county
"Madison County, AL",county,2024,8,8.3,madison county
"Madison County, AL",county,2024,9,8.1,madison county
"Madison County, AL",county,2024,10,8.6,madison county
"Madison County, AL",county,2024,11,9.9,madison county
"Madison County, AL",county,2024,12,11.5,madison county
"Madison County, AL",county,2024,13,12.7,madison county
"Madison County, AL",county,2024,14,14.3,madison county
"Madison County, AL",county,2024,15,16.8,madison county
"Madison County, AL",county,2024,16,20.9,madison county
"Madison County, AL",county,2024,17,27.5,madison county
"Madison County, AL",county,2024,18,32.3,madison county
"Madison County, AL",county,2024,19,34.7,madison county
"Madison County, AL",county,2024,20,36.2,madison county
"Madison County, AL",county,2024,21,35.5,madison county
"Madison County, AL",county,2024,22,33,madison county
"Madison County, AL",county,2024,23,29.4,madison county
"Madison, WI",city,2024,0,1.6,madison
"Madison, WI",city,2024,1,1.4,madison
"Madison, WI",city,2024,2,1.2,madison
"Madison, WI",city,2024,3,1.1,madison
"Madison, WI",city,2024,4,1,madison
"Madison, WI",city,2024,5,0.9,madison
"Madison, WI",city,2024,6,0.8,madison
"Madison, WI",city,2024,7,0.7,madison
"Madison, WI",city,2024,8,0.6,madison
"Madison, WI",city,2024,9,0.6,madison
"Madison, WI",city,2024,10,0.6,madison
"Madison, WI",city,2024,11,0.7,madison
"Madison, WI",city,2024,12,0.7,madison
"Madison, WI",city,2024,13,0.8,madison
"Madison, WI",city,2024,14,0.9,madison
"Madison, WI",city,2024,15,1,madison
"Madison, WI",city,2024,16,1.4,madison
"Madison, WI",city,2024,17,1.7,madison
"Madison, WI",city,2024,18,2,madison
"Madison, WI",city,2024,19,2.2,madison
"Madison, WI",city,2024,20,2.3,madison
"Madison, WI",city,2024,21,2.3,madison
"Madison, WI",city,2024,22,2,madison
"Madison, WI",city,2024,23,1.8,madison
"Manchester, NH",city,2024,0,4,manchester
"Manchester, NH",city,2024,1,3.3,manchester
"Manchester, NH",city,2024,2,2.3,manchester
"Manchester, NH",city,2024,3,1.4,manchester
"Manchester, NH",city,2024,4,0.7,manchester
"Manchester, NH",city,2024,5,0.3,manchester
"Manchester, NH",city,2024,6,0.1,manchester
"Manchester, NH",city,2024,7,0.1,manchester
"Manchester, NH",city,2024,8,0.1,manchester
"Manchester, NH",city,2024,9,0.1,manchester
"Manchester, NH",city,2024,10,0.1,manchester
"Manchester, NH",city,2024,11,0.1,manchester
"Manchester, NH",city,2024,12,0.1,manchester
"Manchester, NH",city,2024,13,0.1,manchester
"Manchester, NH",city,2024,14,0.1,manchester
"Manchester, NH",city,2024,15,0.1,manchester
"Manchester, NH",city,2024,16,0.1,manchester
"Manchester, NH",city,2024,17,0.1,manchester
"Manchester, NH",city,2024,18,0.1,manchester
"Manchester, NH",city,2024,19,0.1,manchester
"Manchester, NH",city,2024,20,0.7,manchester
"Manchester, NH",city,2024,21,1.8,manchester
"Manchester, NH",city,2024,22,2.8,manchester
"Manchester, NH",city,2024,23,3.8,manchester
"Manteca, CA",city,2024,0,3.5,manteca
"Manteca, CA",city,2024,1,3.1,manteca
"Manteca, CA",city,2024,2,2.7,manteca
"Manteca, CA",city,2024,3,2.4,manteca
"Manteca, CA",city,2024,4,2.2,manteca
"Manteca, CA",city,2024,5,2,manteca
"Manteca, CA",city,2024,6,1.8,manteca
"Manteca, CA",city,2024,7,1.4,manteca
"Manteca, CA",city,2024,8,1.1,manteca
"Manteca, CA",city,2024,9,1.1,manteca
"Manteca, CA",city,2024,10,1.2,manteca
"Manteca, CA",city,2024,11,1.4,manteca
"Manteca, CA",city,2024,12,1.6,manteca
"Manteca, CA",city,2024,13,1.8,manteca
"Manteca, CA",city,2024,14,2,manteca
"Manteca, CA",city,2024,15,2.4,manteca
"Manteca, CA",city,2024,16,3,manteca
"Manteca, CA",city,2024,17,3.9,manteca
"Manteca, CA",city,2024,18,4.5,manteca
"Manteca, CA",city,2024,19,4.9,manteca
"Manteca, CA",city,2024,20,5.1,manteca
"Manteca, CA",city,2024,21,5,manteca
"Manteca, CA",city,2024,22,4.7,manteca
"Manteca, CA",city,2024,23,4.2,manteca
"Marietta, GA",city,2024,0,10.7,marietta
"Marietta, GA",city,2024,1,9.1,marietta
"Marietta, GA",city,2024,2,7.4,marietta
"Marietta, GA",city,2024,3,6,marietta
"Marietta, GA",city,2024,4,4.9,marietta
"Marietta, GA",city,2024,5,4.2,marietta
"Marietta, GA",city,2024,6,3.5,marietta
"Marietta, GA",city,2024,7,2.8,marietta
"Marietta, GA",city,2024,8,2.4,marietta
"Marietta, GA",city,2024,9,2.3,marietta
"Marietta, GA",city,2024,10,2.4,marietta
"Marietta, GA",city,2024,11,2.7,marietta
"Marietta, GA",city,2024,12,3.2,marietta
"Marietta, GA",city,2024,13,3.5,marietta
"Marietta, GA",city,2024,14,4,marietta
"Marietta, GA",city,2024,15,4.7,marietta
"Marietta, GA",city,2024,16,5.8,marietta
"Marietta, GA",city,2024,17,7.6,marietta
"Marietta, GA",city,2024,18,8.9,marietta
"Marietta, GA",city,2024,19,9.5,marietta
"Marietta, GA",city,2024,20,10.6,marietta
"Marietta, GA",city,2024,21,11.4,marietta
"Marietta, GA",city,2024,22,11.7,marietta
"Marietta, GA",city,2024,23,11.7,marietta
"Marion County, FL",county,2024,0,1.2,marion county
"Marion County, FL",county,2024,1,1.1,marion county
"Marion County, FL",county,2024,2,0.9,marion county
"Marion County, FL",county,2024,3,0.9,marion county
"Marion County, FL",county,2024,4,0.8,marion county
"Marion County, FL",county,2024,5,0.7,marion county
"Marion County, FL",county,2024,6,0.7,marion county
"Marion County, FL",county,2024,7,0.5,marion county
"Marion County, FL",county,2024,8,0.5,marion county
"Marion County, FL",county,2024,9,0.5,marion county
"Marion County, FL",county,2024,10,0.5,marion county
"Marion County, FL",county,2024,11,0.5,marion county
"Marion County, FL",county,2024,12,0.6,marion county
"Marion County, FL",county,2024,13,0.7,marion county
"Marion County, FL",county,2024,14,0.7,marion county
"Marion County, FL",county,2024,15,0.8,marion county
"Marion County, FL",county,2024,16,1,marion county
"Marion County, FL",county,2024,17,1.4,marion county
"Marion County, FL",county,2024,18,1.6,marion county
"Marion County, FL",county,2024,19,1.7,marion county
"Marion County, FL",county,2024,20,1.8,marion county
"Marion County, FL",county,2024,21,1.8,marion county
"Marion County, FL",county,2024,22,1.7,marion county
"Marion County, FL",county,2024,23,1.5,marion county
"McKinney, TX",city,2024,0,18.5,mckinney
"McKinney, TX",city,2024,1,16.2,mckinney
"McKinney, TX",city,2024,2,14.2,mckinney
"McKinney, TX",city,2024,3,12.7,mckinney
"McKinney, TX",city,2024,4,11.6,mckinney
"McKinney, TX",city,2024,5,10.5,mckinney
"McKinney, TX",city,2024,6,9.3,mckinney
"McKinney, TX",city,2024,7,7.4,mckinney
"McKinney, TX",city,2024,8,6.2,mckinney
"McKinney, TX",city,2024,9,5.9,mckinney
"McKinney, TX",city,2024,10,6.5,mckinney
"McKinney, TX",city,2024,11,7.4,mckinney
"McKinney, TX",city,2024,12,8.5,mckinney
"McKinney, TX",city,2024,13,9.4,mckinney
"McKinney, TX",city,2024,14,10.6,mckinney
"McKinney, TX",city,2024,15,12.5,mckinney
"McKinney, TX",city,2024,16,15.6,mckinney
"McKinney, TX",city,2024,17,20.3,mckinney
"McKinney, TX",city,2024,18,24,mckinney
"McKinney, TX",city,2024,19,25.7,mckinney
"McKinney, TX",city,2024,20,26.8,mckinney
"McKinney, TX",city,2024,21,26.4,mckinney
"McKinney, TX",city,2024,22,24.4,mckinney
"McKinney, TX",city,2024,23,21.8,mckinney
"Mecklenburg County, NC",county,2024,0,13.6,mecklenburg county
"Mecklenburg County, NC",county,2024,1,11.2,mecklenburg county
"Mecklenburg County, NC",county,2024,2,8.6,mecklenburg county
"Mecklenburg County, NC",county,2024,3,6.2,mecklenburg county
"Mecklenburg County, NC",county,2024,4,4.4,mecklenburg county
"Mecklenburg County, NC",county,2024,5,3.2,mecklenburg county
"Mecklenburg County, NC",county,2024,6,2.6,mecklenburg county
"Mecklenburg County, NC",county,2024,7,2,mecklenburg county
"Mecklenburg County, NC",county,2024,8,1.7,mecklenburg county
"Mecklenburg County, NC",county,2024,9,1.6,mecklenburg county
"Mecklenburg County, NC",county,2024,10,1.7,mecklenburg county
"Mecklenburg County, NC",county,2024,11,1.9,mecklenburg county
"Mecklenburg County, NC",county,2024,12,2.3,mecklenburg county
"Mecklenburg County, NC",county,2024,13,2.5,mecklenburg county
"Mecklenburg County, NC",county,2024,14,2.7,mecklenburg county
"Mecklenburg County, NC",county,2024,15,3.2,mecklenburg county
"Mecklenburg County, NC",county,2024,16,3.9,mecklenburg county
"Mecklenburg County, NC",county,2024,17,5.1,mecklenburg county
"Mecklenburg County, NC",county,2024,18,5.9,mecklenburg county
"Mecklenburg County, NC",county,2024,19,6.4,mecklenburg county
"Mecklenburg County, NC",county,2024,20,8,mecklenburg county
"Mecklenburg County, NC",county,2024,21,10.5,mecklenburg county
"Mecklenburg County, NC",county,2024,22,12.4,mecklenburg county
"Mecklenburg County, NC",county,2024,23,13.9,mecklenburg county
"Media, PA",city,2024,0,3.3,media
"Media, PA",city,2024,1,2.6,media
"Media, PA",city,2024,2,1.9,media
"Media, PA",city,2024,3,1.1,media
"Media, PA",city,2024,4,0.6,media
"Media, PA",city,2024,5,0.2,media
"Media, PA",city,2024,6,0.1,media
"Media, PA",city,2024,7,0.1,media
"Media, PA",city,2024,8,0,media
"Media, PA",city,2024,9,0,media
"Media, PA",city,2024,10,0,media
"Media, PA",city,2024,11,0,media
"Media, PA",city,2024,12,0,media
"Media, PA",city,2024,13,0,media
"Media, PA",city,2024,14,0,media
"Media, PA",city,2024,15,0,media
"Media, PA",city,2024,16,0,media
"Media, PA",city,2024,17,0,media
"Media, PA",city,2024,18,0,media
"Media, PA",city,2024,19,0,media
"Media, PA",city,2024,20,0.5,media
"Media, PA",city,2024,21,1.4,media
"Media, PA",city,2024,22,2.3,media
"Media, PA",city,2024,23,3.1,media
"Menlo Park, CA",city,2024,0,2.2,menlo park
"Menlo Park, CA",city,2024,1,1.7,menlo park
"Menlo Park, CA",city,2024,2,1.2,menlo park
"Menlo Park, CA",city,2024,3,0.9,menlo park
"Menlo Park, CA",city,2024,4,0.6,menlo park
"Menlo Park, CA",city,2024,5,0.3,menlo park
"Menlo Park, CA",city,2024,6,0.2,menlo park
"Menlo Park, CA",city,2024,7,0.2,menlo park
"Menlo Park, CA",city,2024,8,0.1,menlo park
"Menlo Park, CA",city,2024,9,0.1,menlo park
"Menlo Park, CA",city,2024,10,0.1,menlo park
"Menlo Park, CA",city,2024,11,0.2,menlo park
"Menlo Park, CA",city,2024,12,0.2,menlo park
"Menlo Park, CA",city,2024,13,0.2,menlo park
"Menlo Park, CA",city,2024,14,0.2,menlo park
"Menlo Park, CA",city,2024,15,0.2,menlo park
"Menlo Park, CA",city,2024,16,0.3,menlo park
"Menlo Park, CA",city,2024,17,0.5,menlo park
"Menlo Park, CA",city,2024,18,0.6,menlo park
"Menlo Park, CA",city,2024,19,0.6,menlo park
"Menlo Park, CA",city,2024,20,0.8,menlo park
"Menlo Park, CA",city,2024,21,1.4,menlo park
"Menlo Park, CA",city,2024,22,1.7,menlo park
"Menlo Park, CA",city,2024,23,2,menlo park
"Miami, Dade County, FL",county,2024,0,25.8,"miami, dade county"
"Miami, Dade County, FL",county,2024,1,22.6,"miami, dade county"
"Miami, Dade County, FL",county,2024,2,19.8,"miami, dade county"
"Miami, Dade County, FL",county,2024,3,17.7,"miami, dade county"
"Miami, Dade County, FL",county,2024,4,16.1,"miami, dade county"
"Miami, Dade County, FL",county,2024,5,14.5,"miami, dade county"
"Miami, Dade County, FL",county,2024,6,13,"miami, dade county"
"Miami, Dade County, FL",county,2024,7,10.2,"miami, dade county"
"Miami, Dade County, FL",county,2024,8,8.6,"miami, dade county"
"Miami, Dade County, FL",county,2024,9,8.3,"miami, dade county"
"Miami, Dade County, FL",county,2024,10,9,"miami, dade county"
"Miami, Dade County, FL",county,2024,11,10.2,"miami, dade county"
"Miami, Dade County, FL",county,2024,12,11.8,"miami, dade county"
"Miami, Dade County, FL",county,2024,13,13.2,"miami, dade county"
"Miami, Dade County, FL",county,2024,14,14.8,"miami, dade county"
"Miami, Dade County, FL",county,2024,15,17.4,"miami, dade county"
"Miami, Dade County, FL",county,2024,16,21.6,"miami, dade county"
"Miami, Dade County, FL",county,2024,17,28.4,"miami, dade county"
"Miami, Dade County, FL",county,2024,18,33.3,"miami, dade county"
"Miami, Dade County, FL",county,2024,19,35.8,"miami, dade county"
"Miami, Dade County, FL",county,2024,20,37.4,"miami, dade county"
"Miami, Dade County, FL",county,2024,21,36.6,"miami, dade county"
"Miami, Dade County, FL",county,2024,22,34.1,"miami, dade county"
"Miami, Dade County, FL",county,2024,23,30.3,"miami, dade county"
"Milwaukee, WI",city,2024,0,7.5,milwaukee
"Milwaukee, WI",city,2024,1,6.6,milwaukee
"Milwaukee, WI",city,2024,2,5.7,milwaukee
"Milwaukee, WI",city,2024,3,5.1,milwaukee
"Milwaukee, WI",city,2024,4,4.5,milwaukee
"Milwaukee, WI",city,2024,5,4.1,milwaukee
"Milwaukee, WI",city,2024,6,3.6,milwaukee
"Milwaukee, WI",city,2024,7,2.8,milwaukee
"Milwaukee, WI",city,2024,8,2.4,milwaukee
"Milwaukee, WI",city,2024,9,2.3,milwaukee
"Milwaukee, WI",city,2024,10,2.5,milwaukee
"Milwaukee, WI",city,2024,11,2.8,milwaukee
"Milwaukee, WI",city,2024,12,3.3,milwaukee
"Milwaukee, WI",city,2024,13,3.6,milwaukee
"Milwaukee, WI",city,2024,14,4.1,milwaukee
"Milwaukee, WI",city,2024,15,4.9,milwaukee
"Milwaukee, WI",city,2024,16,6,milwaukee
"Milwaukee, WI",city,2024,17,8,milwaukee
"Milwaukee, WI",city,2024,18,9.3,milwaukee
"Milwaukee, WI",city,2024,19,10,milwaukee
"Milwaukee, WI",city,2024,20,10.6,milwaukee
"Milwaukee, WI",city,2024,21,10.5,milwaukee
"Milwaukee, WI",city,2024,22,9.8,milwaukee
"Milwaukee, WI",city,2024,23,8.9,milwaukee
"Minneapolis, MN",city,2024,0,62.6,minneapolis
"Minneapolis, MN",city,2024,1,54.9,minneapolis
"Minneapolis, MN",city,2024,2,47.8,minneapolis
"Minneapolis, MN",city,2024,3,43.2,minneapolis
"Minneapolis, MN",city,2024,4,39.1,minneapolis
"Minneapolis, MN",city,2024,5,35.5,minneapolis
"Minneapolis, MN",city,2024,6,31.4,minneapolis
"Minneapolis, MN",city,2024,7,25,minneapolis
"Minneapolis, MN",city,2024,8,20.9,minneapolis
"Minneapolis, MN",city,2024,9,20.1,minneapolis
"Minneapolis, MN",city,2024,10,21.7,minneapolis
"Minneapolis, MN",city,2024,11,24.9,minneapolis
"Minneapolis, MN",city,2024,12,28.8,minneapolis
"Minneapolis, MN",city,2024,13,32,minneapolis
"Minneapolis, MN",city,2024,14,35.9,minneapolis
"Minneapolis, MN",city,2024,15,42.2,minneapolis
"Minneapolis, MN",city,2024,16,52.5,minneapolis
"Minneapolis, MN",city,2024,17,68.9,minneapolis
"Minneapolis, MN",city,2024,18,80.9,minneapolis
"Minneapolis, MN",city,2024,19,87,minneapolis
"Minneapolis, MN",city,2024,20,90.8,minneapolis
"Minneapolis, MN",city,2024,21,89,minneapolis
"Minneapolis, MN",city,2024,22,82.7,minneapolis
"Minneapolis, MN",city,2024,23,73.8,minneapolis
"Mobile County, AL",county,2024,0,27.5,mobile county
"Mobile County, AL",county,2024,1,22,mobile county
"Mobile County, AL",county,2024,2,15.7,mobile county
"Mobile County, AL",county,2024,3,9.4,mobile county
"Mobile County, AL",county,2024,4,4.5,mobile county
"Mobile County, AL",county,2024,5,1.8,mobile county
"Mobile County, AL",county,2024,6,0.8,mobile county
"Mobile County, AL",county,2024,7,0.5,mobile county
"Mobile County, AL",county,2024,8,0.3,mobile county
"Mobile County, AL",county,2024,9,0.2,mobile county
"Mobile County, AL",county,2024,10,0.2,mobile county
"Mobile County, AL",county,2024,11,0.2,mobile county
"Mobile County, AL",county,2024,12,0.3,mobile county
"Mobile County, AL",county,2024,13,0.3,mobile county
"Mobile County, AL",county,2024,14,0.2,mobile county
"Mobile County, AL",county,2024,15,0.1,mobile county
"Mobile County, AL",county,2024,16,0,mobile county
"Mobile County, AL",county,2024,17,0,mobile county
"Mobile County, AL",county,2024,18,0,mobile county
"Mobile County, AL",county,2024,19,0,mobile county
"Mobile County, AL",county,2024,20,4,mobile county
"Mobile County, AL",county,2024,21,11.8,mobile county
"Mobile County, AL",county,2024,22,19.3,mobile county
"Mobile County, AL",county,2024,23,25.8,mobile county
"Mobile, AL",city,2024,0,10.5,mobile
"Mobile, AL",city,2024,1,9.1,mobile
"Mobile, AL",city,2024,2,8,mobile
"Mobile, AL",city,2024,3,7.2,mobile
"Mobile, AL",city,2024,4,6.5,mobile
"Mobile, AL",city,2024,5,5.9,mobile
"Mobile, AL",city,2024,6,5.2,mobile
"Mobile, AL",city,2024,7,4.1,mobile
"Mobile, AL",city,2024,8,3.5,mobile
"Mobile, AL",city,2024,9,3.3,mobile
"Mobile, AL",city,2024,10,3.6,mobile
"Mobile, AL",city,2024,11,4.1,mobile
"Mobile, AL",city,2024,12,4.8,mobile
"Mobile, AL",city,2024,13,5.3,mobile
"Mobile, AL",city,2024,14,5.9,mobile
"Mobile, AL",city,2024,15,7,mobile
"Mobile, AL",city,2024,16,8.8,mobile
"Mobile, AL",city,2024,17,11.5,mobile
"Mobile, AL",city,2024,18,13.4,mobile
"Mobile, AL",city,2024,19,14.4,mobile
"Mobile, AL",city,2024,20,15.1,mobile
"Mobile, AL",city,2024,21,14.8,mobile
"Mobile, AL",city,2024,22,13.8,mobile
"Mobile, AL",city,2024,23,12.3,mobile
"Monroe County, PA",county,2024,0,9.5,monroe county
"Monroe County, PA",county,2024,1,7.6,monroe county
"Monroe County, PA",county,2024,2,5.5,monroe county
"Monroe County, PA",county,2024,3,3.3,monroe county
"Monroe County, PA",county,2024,4,1.6,monroe county
"Monroe County, PA",county,2024,5,0.7,monroe county
"Monroe County, PA",county,2024,6,0.2,monroe county
